File,CEGAR,Cheetah,S52SAT,LCK,KSP
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c160s6.intohylo",0.1739063262939453,1.0036542415618896,0.7618260383605957,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c160s7.intohylo",1.1586148738861084,0.5782127380371094,0.7367784976959229,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c160s8.intohylo",0.5537517070770264,0.7640931606292725,1.2686734199523926,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c160s9.intohylo",0.4244201183319092,0.8403463363647461,0.8590793609619141,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c180s0.intohylo",0.029475688934326172,0.5814156532287598,0.9996907711029053,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c180s1.intohylo",0.5580878257751465,1.1909737586975098,1.2497408390045166,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c180s2.intohylo",0.03164100646972656,1.090118408203125,0.9235515594482422,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c180s3.intohylo",0.028902053833007812,0.9366633892059326,0.9360156059265137,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c180s4.intohylo",0.633446455001831,1.3359134197235107,9.525923490524292,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c180s5.intohylo",1.6825594902038574,1.9625630378723145,17.898367881774902,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c180s6.intohylo",0.976635217666626,0.9817423820495605,4.339115142822266,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c180s7.intohylo",0.03143429756164551,1.1439273357391357,1.1272003650665283,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c180s8.intohylo",0.026568174362182617,0.4203219413757324,0.5935945510864258,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c180s9.intohylo",0.7603778839111328,0.8927721977233887,0.971773624420166,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c200s0.intohylo",5.453569650650024,3.2905468940734863,2.0556554794311523,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c200s1.intohylo",0.03393721580505371,1.1690409183502197,1.3169972896575928,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c200s2.intohylo",0.6805238723754883,1.3569343090057373,11.687379837036133,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c200s3.intohylo",0.0352325439453125,2.1721177101135254,1.586174488067627,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c200s4.intohylo",0.039183616638183594,0.9303741455078125,1.2144062519073486,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c200s5.intohylo",0.03352952003479004,0.6747593879699707,1.2966947555541992,-1.0,3.1031808853149414
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c200s6.intohylo",0.0323033332824707,1.0809531211853027,1.0493078231811523,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c200s7.intohylo",0.05033516883850098,1.0036780834197998,1.1277213096618652,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c200s8.intohylo",0.03276562690734863,1.12245512008667,1.1573259830474854,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c200s9.intohylo",0.03182077407836914,0.9459707736968994,0.5298252105712891,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c220s0.intohylo",2.6193594932556152,1.479454517364502,2.9096767902374268,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c220s1.intohylo",0.044724464416503906,2.167522430419922,1.965662956237793,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c220s2.intohylo",0.0421137809753418,0.5807406902313232,0.7522344589233398,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c220s3.intohylo",0.036683082580566406,1.2250351905822754,1.561495065689087,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c220s4.intohylo",0.045012474060058594,1.2277545928955078,2.185114860534668,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c220s5.intohylo",0.040613412857055664,1.569518804550171,1.6170990467071533,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c220s6.intohylo",0.23172283172607422,1.3659207820892334,2.628408908843994,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c220s7.intohylo",1.0544617176055908,1.5803804397583008,1.9957356452941895,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c220s8.intohylo",0.03994631767272949,1.5130057334899902,1.6574275493621826,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c220s9.intohylo",1.6638085842132568,2.857086420059204,14.063605308532715,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c240s0.intohylo",0.04238414764404297,0.6928622722625732,0.8544118404388428,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c240s1.intohylo",1.0105502605438232,2.226609468460083,16.548528909683228,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c240s2.intohylo",0.0886986255645752,0.8956353664398193,0.9656736850738525,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c240s3.intohylo",0.04558825492858887,0.72963547706604,1.0363597869873047,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c240s4.intohylo",0.6420674324035645,1.6945195198059082,6.402230262756348,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c240s5.intohylo",0.0366976261138916,0.965507984161377,1.0879805088043213,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c240s6.intohylo",1.1033935546875,1.5773913860321045,2.8866889476776123,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c240s7.intohylo",0.043773651123046875,0.707953929901123,0.9210469722747803,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c240s8.intohylo",0.03998613357543945,0.7927238941192627,0.9270944595336914,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c240s9.intohylo",0.04854297637939453,2.216581106185913,2.3385472297668457,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c260s0.intohylo",0.04246115684509277,1.4986646175384521,1.4016084671020508,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c260s1.intohylo",0.04292798042297363,1.0812227725982666,1.1132149696350098,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c260s2.intohylo",0.04459643363952637,0.9659605026245117,1.0439810752868652,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c260s3.intohylo",0.04010295867919922,0.8212182521820068,0.9317667484283447,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c260s4.intohylo",0.04204511642456055,0.9968209266662598,1.0506103038787842,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c260s5.intohylo",0.048364877700805664,0.9160702228546143,1.1715142726898193,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c260s6.intohylo",0.04897618293762207,1.5395922660827637,1.421184778213501,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c260s7.intohylo",0.043678998947143555,0.7467296123504639,1.0231561660766602,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c260s8.intohylo",0.04485654830932617,2.334653377532959,2.791126251220703,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c260s9.intohylo",0.05509662628173828,1.1091160774230957,2.9153831005096436,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c280s0.intohylo",0.04169440269470215,0.7392294406890869,1.0524942874908447,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c280s1.intohylo",0.04808831214904785,1.8821749687194824,2.088200807571411,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c280s2.intohylo",0.047344207763671875,0.9627397060394287,1.4583714008331299,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c280s3.intohylo",0.04496645927429199,0.7739782333374023,1.180807113647461,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c280s4.intohylo",0.0409543514251709,0.936389684677124,1.1869311332702637,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c280s5.intohylo",0.05824995040893555,1.0197269916534424,2.045823574066162,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c280s6.intohylo",0.04274487495422363,1.0409090518951416,1.0924804210662842,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c280s7.intohylo",0.04330849647521973,0.8250677585601807,1.3096065521240234,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c280s8.intohylo",0.042417049407958984,0.9148590564727783,1.1150577068328857,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c280s9.intohylo",0.048769235610961914,0.9901807308197021,1.8511736392974854,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c300s0.intohylo",0.04738020896911621,1.1805500984191895,1.4395625591278076,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c300s1.intohylo",0.04423642158508301,1.0288708209991455,1.7078840732574463,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c300s2.intohylo",0.04184532165527344,0.9493169784545898,1.3335812091827393,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c300s3.intohylo",0.056951284408569336,1.0719258785247803,1.8011443614959717,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c300s4.intohylo",0.0443730354309082,1.1979544162750244,1.3067831993103027,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c300s5.intohylo",0.04393625259399414,0.906522274017334,1.3296678066253662,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c300s6.intohylo",0.04768037796020508,1.257979393005371,1.3370513916015625,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c300s7.intohylo",0.046459197998046875,1.2768218517303467,2.1027276515960693,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c300s8.intohylo",0.04260659217834473,0.8126382827758789,1.1607246398925781,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c300s9.intohylo",0.058586835861206055,1.3604235649108887,1.5572497844696045,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c320s0.intohylo",0.05043911933898926,1.2672138214111328,1.564244270324707,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c320s1.intohylo",0.047165632247924805,1.1852161884307861,1.5159356594085693,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c320s2.intohylo",0.05656552314758301,1.0655121803283691,1.7748453617095947,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c320s3.intohylo",0.0532989501953125,1.4264490604400635,1.8971691131591797,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c320s4.intohylo",0.0488133430480957,1.4685542583465576,1.593428373336792,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c320s5.intohylo",0.059383392333984375,2.11860990524292,2.8479368686676025,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c320s6.intohylo",0.9508039951324463,1.504483699798584,15.489384174346924,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c320s7.intohylo",0.05089616775512695,1.2227656841278076,1.7408549785614014,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c320s8.intohylo",0.04409050941467285,1.247931718826294,1.4646642208099365,-1.0,-1.0
"v10m1d2C[[0,0,1]]p[[[],[],[8,36,54,27]]]nm0.5np0.5c320s9.intohylo",0.05434608459472656,1.1800518035888672,1.7407076358795166,-1.0,-1.0
